,overall_run_index,simulation_run_index,consumer_index,mae
169,0,19,3,0.029763180991375388
170,0,20,3,0.028136453818440387
171,0,21,3,0.026500207775848234
172,0,22,3,0.027860650621619035
173,0,23,3,0.024083306139009268
174,0,24,3,0.023858063929081408
175,0,25,3,0.024461928816457954
176,0,26,3,0.02130021038453198
177,0,27,3,0.020250048438671828
178,0,28,3,0.019873151393421253
179,0,29,3,0.018732036130480204
180,0,30,3,0.022206410711291945
181,0,31,3,0.017657061061472665
182,0,32,3,0.01764148006202589
183,0,33,3,0.019430170385452215
184,0,34,3,0.017731050632255215
185,0,35,3,0.015872680903481116
186,0,36,3,0.016802868651816565
187,0,37,3,0.016557430010987032
188,0,38,3,0.014468222318637461
189,0,39,3,0.015235682182438835
190,0,40,3,0.014669036980249399
191,0,41,3,0.015099750799888444
192,0,42,3,0.014618601749292706
193,0,43,3,0.014575170962134072
194,0,44,3,0.012325536092116991
195,0,45,3,0.013633847922164677
196,0,46,3,0.011573131576222475
197,0,47,3,0.012099406888827782
198,0,48,3,0.01186848505511218
199,0,49,3,0.012342967961942007
200,0,0,4,0.6122317274420701
201,0,1,4,0.2687469334906832
202,0,2,4,0.18834396336238396
203,0,3,4,0.14992963451260008
204,0,4,4,0.1272678065299886
205,0,5,4,0.09851483414738611
206,0,6,4,0.08636854911142941
207,0,7,4,0.08079136415695969
208,0,8,4,0.07664968820045931
209,0,9,4,0.0597886107945259
210,0,10,4,0.050563261828810935
211,0,11,4,0.05222369565626644
212,0,12,4,0.04571688868849214
213,0,13,4,0.043982676713201364
214,0,14,4,0.03842357159336329
215,0,15,4,0.03410184190170077
216,0,16,4,0.035399245039694556
217,0,17,4,0.030309905294776274
218,0,18,4,0.03480004804059442
219,0,19,4,0.027672432261526724
220,0,20,4,0.028484820575454112
221,0,21,4,0.026609807566202102
222,0,22,4,0.027838244845564707
223,0,23,4,0.02432077395229165
224,0,24,4,0.02744236934855414
225,0,25,4,0.023297740200667175
226,0,26,4,0.022122730805164408
227,0,27,4,0.022133102157446665
228,0,28,4,0.021794501864652496
229,0,29,4,0.01834887459441634
230,0,30,4,0.01836798318583189
231,0,31,4,0.017859889711942047
232,0,32,4,0.017979654742178754
233,0,33,4,0.017404532459142516
234,0,34,4,0.018092589190313032
235,0,35,4,0.015365029528745584
236,0,36,4,0.016398244752604534
237,0,37,4,0.015425902932912275
238,0,38,4,0.015960874192658788
239,0,39,4,0.013683003751868024
240,0,40,4,0.014436164951394265
241,0,41,4,0.012716028549244085
242,0,42,4,0.013962687466167027
243,0,43,4,0.013863418335304861
244,0,44,4,0.012361103495728151
245,0,45,4,0.013076705606032678
246,0,46,4,0.01277747172586438
247,0,47,4,0.012800437700330642
248,0,48,4,0.012584208250633153
249,0,49,4,0.012355894801287988
