,overall_run_index,simulation_run_index,consumer_index,utility
0,0,0,0,0.7720836987135505
1,0,1,0,0.7720836987135505
2,0,2,0,-0.12300032575722197
3,0,3,0,0.7720836987135505
4,0,4,0,-0.12300032575722197
5,0,5,0,-0.28255592304498045
6,0,6,0,0.5388003777825923
7,0,7,0,0.7720836987135505
8,0,8,0,0.7720836987135505
9,0,9,0,0.7720836987135505
10,0,10,0,0.7720836987135505
11,0,11,0,0.7720836987135505
12,0,12,0,0.7720836987135505
13,0,13,0,0.7720836987135505
14,0,14,0,0.7720836987135505
15,0,15,0,0.7720836987135505
16,0,16,0,-0.12300032575722197
17,0,17,0,0.5388003777825923
18,0,18,0,0.5388003777825923
19,0,19,0,0.7720836987135505
20,0,20,0,0.7720836987135505
21,0,21,0,0.7720836987135505
22,0,22,0,0.7720836987135505
23,0,23,0,0.7720836987135505
24,0,24,0,0.7720836987135505
25,0,25,0,0.7720836987135505
26,0,26,0,-0.12300032575722197
27,0,27,0,0.5388003777825923
28,0,28,0,0.5624763284830044
29,0,29,0,0.5388003777825923
30,0,30,0,0.5624763284830044
31,0,31,0,0.7720836987135505
32,0,32,0,0.7720836987135505
33,0,33,0,0.7720836987135505
34,0,34,0,0.7720836987135505
35,0,35,0,0.7720836987135505
36,0,36,0,-0.12300032575722197
37,0,37,0,0.5388003777825923
38,0,38,0,0.5624763284830044
39,0,39,0,-0.28162569015071726
40,0,40,0,0.5624763284830044
41,0,41,0,0.7720836987135505
42,0,42,0,0.7720836987135505
43,0,43,0,0.7720836987135505
44,0,44,0,0.7720836987135505
45,0,45,0,0.7720836987135505
46,0,46,0,0.7720836987135505
47,0,47,0,0.5624763284830044
48,0,48,0,0.7720836987135505
49,0,49,0,-0.12300032575722197
50,0,0,1,0.7720836987135505
51,0,1,1,0.7720836987135505
52,0,2,1,-0.12300032575722197
53,0,3,1,0.7720836987135505
54,0,4,1,-0.12300032575722197
55,0,5,1,-0.28255592304498045
56,0,6,1,0.5388003777825923
57,0,7,1,0.7720836987135505
58,0,8,1,0.7720836987135505
59,0,9,1,0.7720836987135505
60,0,10,1,0.7720836987135505
61,0,11,1,0.7720836987135505
62,0,12,1,0.7720836987135505
63,0,13,1,0.7720836987135505
64,0,14,1,0.7720836987135505
65,0,15,1,0.7720836987135505
66,0,16,1,-0.12300032575722197
67,0,17,1,0.5388003777825923
68,0,18,1,0.5388003777825923
69,0,19,1,0.7720836987135505
70,0,20,1,0.7720836987135505
71,0,21,1,0.7720836987135505
72,0,22,1,0.7720836987135505
73,0,23,1,0.7720836987135505
74,0,24,1,0.7720836987135505
75,0,25,1,0.7720836987135505
76,0,26,1,-0.12300032575722197
77,0,27,1,0.5388003777825923
78,0,28,1,0.5624763284830044
79,0,29,1,0.5388003777825923
80,0,30,1,0.5624763284830044
81,0,31,1,0.7720836987135505
82,0,32,1,0.7720836987135505
83,0,33,1,0.7720836987135505
84,0,34,1,0.7720836987135505
85,0,35,1,0.7720836987135505
86,0,36,1,-0.12300032575722197
87,0,37,1,0.5388003777825923
88,0,38,1,0.5624763284830044
89,0,39,1,-0.28162569015071726
90,0,40,1,0.5624763284830044
91,0,41,1,0.7720836987135505
92,0,42,1,0.7720836987135505
93,0,43,1,0.7720836987135505
94,0,44,1,0.7720836987135505
